,name,long,lat,df_name,cat1,cat2,cat1_name,cat2_name
728,,9.21310297489,45.482713684,distr,Non Alimentare,,settore_merceologico,
729,,9.24395127582,45.44557068,distr,alimentare|non alimentare,,settore_merceologico,
730,giacomelli sport,9.21501429045,45.4840539679,distr,non alimentare,,settore_merceologico,
731,lidl,9.20161784439,45.4392726598,distr,alimentare|non alimentare,,settore_merceologico,
732,penny market,9.23517522029,45.4999434173,distr,alimentare|non alimentare,,settore_merceologico,
733,lidl,9.14177390928,45.4478176664,distr,alimentare|non alimentare,,settore_merceologico,
734,esselunga,9.16775691476,45.4596727672,distr,Alimentare|Non Alimentare,,settore_merceologico,
735,d E g,,,distr,non alimentare,,settore_merceologico,
736,,,,distr,non alimentare,,settore_merceologico,
737,unes,9.20623280013,45.4666961412,distr,alimentare|non alimentare,,settore_merceologico,
738,lidl,9.12608167856,45.5132891898,distr,Alimentare|Non Alimentare,,settore_merceologico,
739,,9.19310030281,45.4705617955,distr,non alimentare,,settore_merceologico,
740,peck,,,distr,Alimentare,,settore_merceologico,
741,,9.20483169592,45.4556997709,distr,non alimentare,,settore_merceologico,
742,gio moretti jenny,9.19842363202,45.4688500831,distr,Non Alimentare,,settore_merceologico,
743,,9.17233399401875,45.5153786142801,distr,non alimentare|tabella speciale carburanti,,settore_merceologico,
744,,,,distr,alimentare|non alimentare,,settore_merceologico,
745,,9.19599522519,45.4650508945,distr,non alimentare,,settore_merceologico,
746,pam,9.22491580585,45.4835962501,distr,alimentare|non alimentare,,settore_merceologico,
747,,9.18103278595,45.4593931486,distr,non alimentare,,settore_merceologico,
748,louis vuitton,9.19659616693,45.467144814,distr,Non Alimentare,,settore_merceologico,
749,,9.12494984372,45.4464879279,distr,non alimentare,,settore_merceologico,
750,sma supermercati alimenta,,,distr,alimentare|non alimentare,,settore_merceologico,
751,unes,9.24113375224,45.4878792271,distr,alimentare|non alimentare,,settore_merceologico,
752,gs,,,distr,alimentare|non alimentare,,settore_merceologico,
753,,9.18221873246,45.4320147286,distr,alimentare|non alimentare,,settore_merceologico,
754,,9.2126994049,45.5150180891,distr,alimentare|non alimentare,,settore_merceologico,
755,zara,,,distr,non alimentare,,settore_merceologico,
756,carrefour,9.21691641802,45.436495266,distr,alimentare|non alimentare,,settore_merceologico,
757,,9.24354157438,45.5143648883,distr,Non Alimentare,,settore_merceologico,
758,,9.19067041517,45.4653475084,distr,Non Alimentare,,settore_merceologico,
759,h E m,9.19351083085,45.4649629913,distr,non alimentare,,settore_merceologico,
760,esselunga,9.15346834634,45.4975026094,distr,Alimentare|Non Alimentare,,settore_merceologico,
761,castoldi,9.22433478182,45.5107360225,distr,non alimentare,,settore_merceologico,
762,carrefour,9.22485965737,45.4795700635,distr,alimentare|non alimentare,,settore_merceologico,
763,mercedes benz,9.10014438638,45.5079347044,distr,non alimentare,,settore_merceologico,
764,pam,9.15871917155,45.456962035,distr,alimentare|non alimentare,,settore_merceologico,
765,pam,9.18210764913,45.4714865088,distr,alimentare|non alimentare,,settore_merceologico,
766,volvo sveziacar,9.18850400196,45.445742166,distr,non alimentare,,settore_merceologico,
767,fulgida srl,9.18306460596,45.4934321811,distr,non alimentare,,settore_merceologico,
768,carrefour,9.15754949345,45.4366841813,distr,alimentare|non alimentare,,settore_merceologico,
769,darty,9.21491566983,45.4625515937,distr,Non Alimentare|Alimentare,,settore_merceologico,
770,,9.18534449152,45.4612970372,distr,Non Alimentare,,settore_merceologico,
771,,9.17641013523,45.4242792896,distr,non alimentare,,settore_merceologico,
772,,9.21526073547208,45.5229843115312,distr,Non Alimentare,,settore_merceologico,
773,marco polo expert,9.17312710925,45.4792908992,distr,non alimentare,,settore_merceologico,
774,oviesse,,,distr,non alimentare,,settore_merceologico,
775,mobili cucine divani,9.22460672151,45.4908940106,distr,non alimentare,,settore_merceologico,
776,,9.1388708788,45.4955859314,distr,non alimentare,,settore_merceologico,
777,,9.16550286165,45.4925001625,distr,non alimentare,,settore_merceologico,
778,,9.17925549562,45.4953658128,distr,non alimentare,,settore_merceologico,
779,carrefour,9.20430177294,45.5120447919,distr,alimentare|non alimentare,,settore_merceologico,
780,,9.17827074588,45.5018626366,distr,Non Alimentare,,settore_merceologico,
781,pam,9.13234453549,45.4631608103,distr,alimentare|non alimentare,,settore_merceologico,
782,sma,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
783,,9.14755146847,45.4902083015,distr,non alimentare,,settore_merceologico,
784,,9.12370933393966,45.4459986596794,distr,alimentare|non alimentare,,settore_merceologico,
785,,,,distr,non alimentare,,settore_merceologico,
786,sma supermercati alimenta,9.22307010637,45.4402982525,distr,Alimentare|Non Alimentare,,settore_merceologico,
787,,9.14405999239,45.4947998575,distr,Non Alimentare,,settore_merceologico,
788,galbiati arreda,9.15271550674,45.4893175022,distr,non alimentare,,settore_merceologico,
789,pam,9.19809098656,45.4508051995,distr,Alimentare|Non Alimentare,,settore_merceologico,
790,,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
791,,9.19590276218,45.4654752135,distr,non alimentare,,settore_merceologico,
792,,9.21310297489,45.482713684,distr,Non Alimentare,,settore_merceologico,
793,,9.13895676668,45.4974523901,distr,alimentare|non alimentare,,settore_merceologico,
794,ipercoop,,,distr,alimentare|non alimentare,,settore_merceologico,
795,conad,,,distr,Non Alimentare,,settore_merceologico,
796,germani sport,9.19393910179,45.4646312768,distr,Non Alimentare,,settore_merceologico,
797,carrefour,9.13785037649,45.4652966985,distr,alimentare|non alimentare,,settore_merceologico,
798,,,,distr,Non Alimentare|Alimentare,,settore_merceologico,
799,lidl,9.15528409206,45.4449977804,distr,Alimentare|Non Alimentare,,settore_merceologico,
800,,9.09646912903,45.4575935346,distr,Alimentare|Non Alimentare,,settore_merceologico,
801,gs,,,distr,alimentare|non alimentare,,settore_merceologico,
802,esselunga,9.13411754707,45.4697367069,distr,alimentare|non alimentare,,settore_merceologico,
803,OVS,,,distr,alimentare|non alimentare,,settore_merceologico,
804,,9.17206024411401,45.498169620293,distr,Non Alimentare|Alimentare,,settore_merceologico,
805,,,,distr,non alimentare,,settore_merceologico,
806,collezioni g. armani,9.19659616693,45.467144814,distr,non alimentare,,settore_merceologico,
807,,9.19451862388,45.4646957777,distr,Alimentare|Non Alimentare,,settore_merceologico,
808,pam,9.21815666557,45.4558852352,distr,alimentare|non alimentare,,settore_merceologico,
809,,9.23919990139,45.4910523526,distr,non alimentare,,settore_merceologico,
810,euromics galimberti,9.21326157895,45.482505165,distr,non alimentare,,settore_merceologico,
811,,9.2126994049,45.5150180891,distr,non alimentare,,settore_merceologico,
812,,9.2116888173,45.515292043,distr,Non Alimentare,,settore_merceologico,
813,,9.2116888173,45.515292043,distr,Non Alimentare,,settore_merceologico,
814,bruno castoldi,9.20404878604,45.4507220157,distr,non alimentare,,settore_merceologico,
815,melablu,,,distr,non alimentare,,settore_merceologico,
816,lidl,9.12370933393966,45.4459986596794,distr,alimentare|non alimentare,,settore_merceologico,
817,sma supermercati,9.24035947562,45.5038511054,distr,alimentare|non alimentare,,settore_merceologico,
818,pam,9.14818084576,45.4556002875,distr,Alimentare|non alimentare,,settore_merceologico,
819,brico io,9.11479754273,45.495837865,distr,Non Alimentare,,settore_merceologico,
820,supermarket del legno,9.12298124516,45.4458221918,distr,non alimentare,,settore_merceologico,
821,,9.18282955754,45.4372307775,distr,alimentare|non alimentare,,settore_merceologico,
822,,9.2126994049,45.5150180891,distr,alimentare|non alimentare,,settore_merceologico,
823,,9.21805457562,45.4419468568,distr,Non Alimentare,,settore_merceologico,
824,,9.13641476465,45.4404524487,distr,Alimentare|Non Alimentare,,settore_merceologico,
825,,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
826,,9.17088340083,45.4427850068,distr,non alimentare,,settore_merceologico,
827,,9.16969073728,45.5195599643,distr,Non Alimentare,,settore_merceologico,
828,,9.1932535422,45.4645099874,distr,Non Alimentare,,settore_merceologico,
829,euromics galimberti,9.1679681767,45.4567265918,distr,non alimentare,,settore_merceologico,
830,pam,,,distr,Alimentare|non alimentare,,settore_merceologico,
831,dico,9.2050827234,45.5262442769,distr,Alimentare|Non Alimentare,,settore_merceologico,
832,,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
833,conad,,,distr,alimentare|non alimentare,,settore_merceologico,
834,,9.19543360178,45.465341227,distr,Non Alimentare,,settore_merceologico,
835,,,,distr,Non Alimentare,,settore_merceologico,
836,,9.1950186067,45.46850189,distr,Non Alimentare,,settore_merceologico,
837,,,,distr,Non Alimentare|Alimentare,,settore_merceologico,
838,lidl supermarket,9.18753587302,45.4991098127,distr,Alimentare|Non Alimentare,,settore_merceologico,
839,ricordi medi store,,,distr,non alimentare,,settore_merceologico,
840,ricordi medi store,,,distr,non alimentare,,settore_merceologico,
841,,9.19067041517,45.4653475084,distr,Alimentare|Non Alimentare|Tabella speciale Monopolio,,settore_merceologico,
842,esselunga,9.16356793105,45.4443041302,distr,alimentare|non alimentare,,settore_merceologico,
843,pam,,,distr,alimentare|non alimentare,,settore_merceologico,
844,brico io,9.22780511791,45.5203066323,distr,non alimentare,,settore_merceologico,
845,betta e cereda srl,,,distr,non alimentare,,settore_merceologico,
846,,9.21196301483,45.4812031394,distr,non alimentare,,settore_merceologico,
847,euroarredi,9.16046501442,45.4462826795,distr,non alimentare,,settore_merceologico,
848,coop,9.19108968976,45.5167122826,distr,alimentare|non alimentare,,settore_merceologico,
849,GS,9.20774422822,45.4568728489,distr,alimentare|non alimentare,,settore_merceologico,
850,,9.21310297489,45.482713684,distr,Non Alimentare,,settore_merceologico,
851,oviesse,9.21917665069,45.4557646386,distr,alimentare|non alimentare,,settore_merceologico,
852,,9.19509664366,45.4644993986,distr,non alimentare,,settore_merceologico,
853,,,,distr,Non Alimentare,,settore_merceologico,
854,esselunga,,,distr,,,settore_merceologico,
855,,,,distr,non alimentare,,settore_merceologico,
856,cargo (high-tech srl),,,distr,non alimentare,,settore_merceologico,
857,,9.10146500589,45.4596420732,distr,alimentare|non alimentare,,settore_merceologico,
858,conad,9.20629122715,45.4365175299,distr,Alimentare|Non Alimentare,,settore_merceologico,
859,lidl,9.17383330116,45.432329812,distr,alimentare|non alimentare,,settore_merceologico,
860,,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
861,lidl,9.16044558184,45.4453112787,distr,Alimentare|Non Alimentare,,settore_merceologico,
862,,9.12230850841,45.4442508037,distr,Non Alimentare,,settore_merceologico,
863,,9.19595581233,45.4676969896,distr,Non Alimentare,,settore_merceologico,
864,unes,9.20915716296,45.5003338262,distr,Alimentare|Non Alimentare,,settore_merceologico,
865,oviesse,,,distr,alimentare|non alimentare,,settore_merceologico,
866,gs,9.22193649971,45.502730588,distr,alimentare|non alimentare,,settore_merceologico,
867,,,,distr,Alimentare|Non Alimentare|Tabella speciale Farmacie,,settore_merceologico,
868,carrefour,9.13542384937,45.4546875939,distr,alimentare|non alimentare,,settore_merceologico,
869,,9.2161256999,45.5219962455,distr,Non Alimentare,,settore_merceologico,
870,il gigante,9.1516943535,45.4546880542,distr,alimentare|non alimentare,,settore_merceologico,
871,,9.19714084468,45.4663109053,distr,non alimentare,,settore_merceologico,
872,,9.15033918482,45.484934912,distr,non alimentare,,settore_merceologico,
873,,9.2306831103,45.5105249914,distr,non alimentare,,settore_merceologico,
874,,,,distr,non alimentare,,settore_merceologico,
875,,9.18326697097,45.4675962735,distr,Non Alimentare,,settore_merceologico,
876,,9.21429355982986,45.5216937987394,distr,Non Alimentare,,settore_merceologico,
877,,9.1487874019,45.4910742275,distr,Non Alimentare,,settore_merceologico,
878,,9.19514078756,45.4654006701,distr,Non Alimentare,,settore_merceologico,
879,,9.1924743083,45.4664913841,distr,non alimentare,,settore_merceologico,
880,,9.19918513811,45.468542541,distr,Non Alimentare,,settore_merceologico,
881,esselunga,9.11173902492,45.4602582763,distr,alimentare|non alimentare,,settore_merceologico,
882,,9.14656440125,45.4908109428,distr,alimentare|non alimentare,,settore_merceologico,
883,,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
884,,9.12188660774,45.4444469881,distr,Alimentare|Non Alimentare,,settore_merceologico,
885,max mara,9.19451937464,45.4654671534,distr,non alimentare,,settore_merceologico,
886,gs supermercato,9.2138764223,45.4573650258,distr,alimentare|non alimentare,,settore_merceologico,
887,,9.16356638525,45.4663810253,distr,Non Alimentare,,settore_merceologico,
888,,9.176302915,45.5095076533,distr,Non Alimentare,,settore_merceologico,
889,,9.18600355896,45.4617618562,distr,Non Alimentare,,settore_merceologico,
890,,,,distr,Non Alimentare,,settore_merceologico,
891,opel gerli,9.19984477154,45.504207332,distr,non alimentare,,settore_merceologico,
892,,,,distr,Non Alimentare,,settore_merceologico,
893,,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
894,,9.09418042217,45.4611628371,distr,Non Alimentare,,settore_merceologico,
895,,9.18681189800946,45.4646080636514,distr,Non Alimentare,,settore_merceologico,
896,chateau d ax,9.20926749488,45.4475435209,distr,non alimentare,,settore_merceologico,
897,gucci,9.1956629661,45.4677775374,distr,non alimentare,,settore_merceologico,
898,esselunga,,,distr,alimentare|non alimentare,,settore_merceologico,
899,oviesse,9.20120295311,45.4349394942,distr,alimentare|non alimentare,,settore_merceologico,
900,la rinascente,9.19200827719,45.465311215,distr,non alimentare,,settore_merceologico,
901,upim,9.11479754273,45.495837865,distr,non alimentare,,settore_merceologico,
902,,9.12608167856,45.5132891898,distr,Non Alimentare,,settore_merceologico,
903,,9.14424691721,45.442465445,distr,alimentare|non alimentare,,settore_merceologico,
904,peugeot,9.12603825474,45.4991713305,distr,non alimentare,,settore_merceologico,
905,aber crombie e fich,9.19567610312725,45.4668165764428,distr,non alimentare,,settore_merceologico,
906,,9.1977348686,45.465391253,distr,non alimentare,,settore_merceologico,
907,,9.20957541403,45.4479374141,distr,Non Alimentare,,settore_merceologico,
908,,9.21310297489,45.482713684,distr,Non Alimentare,,settore_merceologico,
909,,9.1915056605,45.4368270065,distr,non alimentare,,settore_merceologico,
910,,,,distr,alimentare,,settore_merceologico,
911,,,,distr,non alimentare,,settore_merceologico,
912,,,,distr,non alimentare,,settore_merceologico,
913,,,,distr,non alimentare,,settore_merceologico,
914,,,,distr,non alimentare,,settore_merceologico,
915,,9.19177031091691,45.436365713113,distr,alimentare|non alimentare,,settore_merceologico,
916,,9.23772680994,45.4983989122,distr,non alimentare,,settore_merceologico,
917,,9.23772680994,45.4983989122,distr,non alimentare,,settore_merceologico,
918,,9.23171811012,45.4643048003,distr,non alimentare,,settore_merceologico,
919,,9.19156866499,45.5197143759,distr,non alimentare,,settore_merceologico,
920,esselunga,9.20677384163824,45.4726188732503,distr,Alimentare|non alimentare,,settore_merceologico,
921,carrefour,9.1751575031,45.4812631659,distr,Alimentare|Non Alimentare,,settore_merceologico,
922,,9.19543360178,45.465341227,distr,non alimentare,,settore_merceologico,
923,,9.20668674854,45.4758598616,distr,Non Alimentare,,settore_merceologico,
924,,9.20767493745,45.4743833832,distr,non alimentare,,settore_merceologico,
925,,9.24354157438,45.5143648883,distr,Non Alimentare,,settore_merceologico,
926,ricordi media store,9.19067041517,45.4653475084,distr,Non Alimentare,,settore_merceologico,
927,carrefour,9.18540014281,45.4952346309,distr,alimentare|non alimentare,,settore_merceologico,
928,,,,distr,non alimentare,,settore_merceologico,
929,zara,9.18781486216,45.46350108,distr,Non Alimentare,,settore_merceologico,
930,carrefour,,,distr,Non Alimentare,,settore_merceologico,
931,upim,9.18747410533,45.4633963627,distr,alimentare|non alimentare,,settore_merceologico,
932,,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
933,io brico,9.13575027919,45.4620495847,distr,alimentare|non alimentare,,settore_merceologico,
934,esselunga,,,distr,alimentare|non alimentare,,settore_merceologico,
935,esselunga,9.19602276851,45.4989964958,distr,alimentare|non alimentare,,settore_merceologico,
936,h.e m. abbigliamento,9.19718089504,45.4656742027,distr,non alimentare,,settore_merceologico,
937,toys center,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
938,,,,distr,non alimentare|alimentare,,settore_merceologico,
939,oviesse,,,distr,alimentare|non alimentare,,settore_merceologico,
940,sma/simply,,,distr,alimentare|non alimentare,,settore_merceologico,
941,,9.15128195516,45.4933804234,distr,alimentare|non alimentare,,settore_merceologico,
942,,9.19641794443,45.4656447574,distr,Non Alimentare,,settore_merceologico,
943,OVS,9.20984838207,45.4625612619,distr,alimentare|non alimentare,,settore_merceologico,
944,car village,9.11800533432,45.5197599483,distr,non alimentare,,settore_merceologico,
945,mondadori mulitcenter,9.15153625786,45.4667592103,distr,Alimentare|Non Alimentare,,settore_merceologico,
946,,9.21677309779,45.4871249879,distr,alimentare|non alimentare,,settore_merceologico,
947,esselunga vle jenner,9.18155614341,45.4982919068,distr,alimentare|non alimentare,,settore_merceologico,
948,bershka,9.19523069269,45.4652839367,distr,Non Alimentare,,settore_merceologico,
949,fined finanz.editoriale,,,distr,non alimentare,,settore_merceologico,
950,media world,9.21073735473,45.4476318578,distr,non alimentare,,settore_merceologico,
951,,9.18571231323,45.4649892789,distr,Non Alimentare,,settore_merceologico,
952,,9.1891111561,45.4633434664,distr,non alimentare,,settore_merceologico,
953,,9.19675107492,45.4703033704,distr,Non Alimentare,,settore_merceologico,
954,carrefour,,,distr,alimentare|non alimentare,,settore_merceologico,
955,boggi,9.19832732176,45.4656225872,distr,Non Alimentare|Alimentare,,settore_merceologico,
956,sma,,,distr,non alimentare|alimentare,,settore_merceologico,
957,,9.1570758632,45.4842900042,distr,non alimentare,,settore_merceologico,
958,mondadori multicenter,9.1891111561,45.4633434664,distr,non alimentare,,settore_merceologico,
959,,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
960,media world,9.15492196071,45.4507353384,distr,non alimentare,,settore_merceologico,
961,benetton,,,distr,alimentare|non alimentare,,settore_merceologico,
962,,9.19509664366,45.4644993986,distr,Alimentare|Non Alimentare,,settore_merceologico,
963,,9.1913010377,45.464980011,distr,Non Alimentare,,settore_merceologico,
964,longoni sport punto giall,,,distr,alimentare|non alimentare,,settore_merceologico,
965,OVS,9.21605461711285,45.4864123789992,distr,alimentare|non alimentare,,settore_merceologico,
966,,,,distr,alimentare|non alimentare,,settore_merceologico,
967,,9.19418783582,45.4712760796,distr,Non Alimentare,,settore_merceologico,
968,,9.22156947478,45.468378014,distr,alimentare|non alimentare,,settore_merceologico,
969,,,,distr,Non Alimentare|Alimentare,,settore_merceologico,
970,esselunga,9.12060188917,45.4721594539,distr,alimentare|non alimentare,,settore_merceologico,
971,,9.18779987692,45.4805956717,distr,Alimentare|Non Alimentare,,settore_merceologico,
972,,9.19499082005,45.4648613426,distr,Non Alimentare,,settore_merceologico,
973,cityper sma,9.2306831103,45.5105249914,distr,alimentare|non alimentare,,settore_merceologico,
974,,9.23604783799,45.4965452687,distr,Alimentare|Non Alimentare,,settore_merceologico,
975,esselunga spa.,9.21278494068,45.4502345606,distr,alimentare|non alimentare,,settore_merceologico,
976,,9.2042720185,45.518169276,distr,alimentare|non alimentare,,settore_merceologico,
977,,9.23772680994,45.4983989122,distr,alimentare|non alimentare,,settore_merceologico,
978,,,,distr,alimentare|non alimentare,,settore_merceologico,
979,,9.24397162402,45.5144124533,distr,non alimentare,,settore_merceologico,
980,,,,distr,non alimentare,,settore_merceologico,
981,la botteguccia,9.15514674607,45.4610432846,distr,Alimentare|Non Alimentare,,settore_merceologico,
982,,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
983,,,,distr,alimentare|non alimentare,,settore_merceologico,
984,upim,9.1540935694,45.4670596395,distr,alimentare|non alimentare,,settore_merceologico,
985,upim,9.22350775015,45.4398287469,distr,alimentare|non alimentare,,settore_merceologico,
986,oviesse,,,distr,,,settore_merceologico,
987,decathlon,9.18281658066,45.4690698548,distr,alimentare|non alimentare,,settore_merceologico,
988,upim,9.20861429291,45.4782079869,distr,Alimentare|Non Alimentare,,settore_merceologico,
989,esselunga,9.17745177225,45.4210080985,distr,alimentare|non alimentare,,settore_merceologico,
990,,9.16186940463,45.4647802883,distr,non alimentare,,settore_merceologico,
991,sma supermercati alimenta,9.18173635775,45.4716204823,distr,alimentare|non alimentare,,settore_merceologico,
992,oviesse,9.20989296286,45.4794996528,distr,alimentare|non alimentare,,settore_merceologico,
993,,9.23221429038463,45.4364282493447,distr,non alimentare,,settore_merceologico,
994,iperstanda,9.14590889729,45.4664201416,distr,alimentare|non alimentare,,settore_merceologico,
995,standa superfresco,,,distr,alimentare|non alimentare,,settore_merceologico,
996,OVS S.P.A.,,,distr,alimentare|non alimentare,,settore_merceologico,
997,coin,9.17235920938,45.4558546278,distr,alimentare|non alimentare,,settore_merceologico,
998,coin,,,distr,alimentare|non alimentare,,settore_merceologico,
999,OVS,9.18494523543,45.4960938209,distr,alimentare|non alimentare,,settore_merceologico,
1000,esselunga,,,distr,alimentare|non alimentare,,settore_merceologico,
1001,ipercoop,9.11479754273,45.495837865,distr,alimentare|non alimentare,,settore_merceologico,
1002,,,,distr,Alimentare|Non Alimentare,,settore_merceologico,
1003,sma,9.12793645192,45.4683433378,distr,alimentare|non alimentare,,settore_merceologico,
1004,ipercoop,9.21073735473,45.4476318578,distr,Alimentare|Non Alimentare,,settore_merceologico,
1005,,9.19253755797,45.5277014699,distr,Alimentare|Non Alimentare,,settore_merceologico,
1006,,9.19253755797,45.5277014699,distr,alimentare|non alimentare,,settore_merceologico,
1007,,9.12333744037,45.4454259088,distr,alimentare|non alimentare,,settore_merceologico,
1008,,,,distr,non alimentare|alimentare,,settore_merceologico,
1009,esselunga centro commerci,9.12333744037,45.4454259088,distr,alimentare|Non Alimentare,,settore_merceologico,
1010,esselunga,9.19831709812,45.4432380934,distr,alimentare|non alimentare,,settore_merceologico,
1011,licenza madre ce de angel,9.19831709812,45.4432380934,distr,non alimentare|alimentare,,settore_merceologico,
1012,esselunga,9.13803241329116,45.5073925941426,distr,Alimentare|Non Alimentare,,settore_merceologico,
1013,iper portello,9.14543698346,45.4904356874,distr,alimentare|non alimentare,,settore_merceologico,
1014,,,,distr,alimentare|non alimentare,,settore_merceologico,
1015,ipercoop,9.0971032272,45.4507280124,distr,Alimentare|Non Alimentare,,settore_merceologico,
1016,licenza madre ce palizzi,9.13803241329116,45.5073925941426,distr,alimentare|non alimentare,,settore_merceologico,
1017,,9.0971032272,45.4507280124,distr,alimentare|non alimentare,,settore_merceologico,
1018,la rinascente s.p.a.,9.15173493159,45.4897289186,distr,alimentare|non alimentare,,settore_merceologico,
1019,coin,,,distr,alimentare|non alimentare,,settore_merceologico,
1020,,,,distr,alimentare|non alimentare,,settore_merceologico,
1021,,9.158759505,45.4799250849,distr,Non Alimentare|Alimentare|,,settore_merceologico,
1022,,,,distr,,,settore_merceologico,
1023,la rinascente s.p.a.,9.19186474355,45.4653722745,distr,Alimentare|Non Alimentare,,settore_merceologico,
1024,,,,distr,,,settore_merceologico,
1025,,,,distr,alimentare|non alimentare,,settore_merceologico,
1026,,,,distr,Alimentare|Non Alimentare|Tabella speciale Farmacie|Tabella speciale Monopolio,,settore_merceologico,
